module_code,module_name,name,period,sitting,year_start,year_stop,link
AR113-1,Prehistoric Ireland & Europe,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/AR/2011_2012_AR113_1_1_5.PDF
AR113-1,Prehistoric Ireland & Europe,Paper 1 - Written,Autumn,2,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/AR/2013_2014_AR113_1_2_3.PDF
AR113-1,Prehistoric Ireland & Europe,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/AR/2010_2011_AR113_1_2_13.PDF
AR113-1,Prehistoric Ireland & Europe,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AR/2008_2009_AR113_1_2_13.PDF
AR113-1,Prehistoric Ireland & Europe,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AR/2008_2009_AR113_1_1_5.PDF
AR113-1,Prehistoric Ireland & Europe,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR113_1_1_5.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/AR/2013_2014_AR115_1_1_2.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/AR/2010_2011_AR115_1_2_13.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Autumn,2,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/AR/2013_2014_AR115_1_2_3.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/AR/2014_2015_AR115_1_1_2.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/AR/2012_2013_AR115_1_1_2.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/AR/2014_2015_AR115_1_2_3.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/AR/2012_2013_AR115_1_2_3.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR115_1_2_13.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/AR/2009_2010_AR115_1_1_2.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/AR/2011_2012_AR115_1_1_2.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AR/2008_2009_AR115_1_1_2.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/AR/2010_2011_AR115_1_1_2.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR115_1_1_2.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/AR/2011_2012_AR115_1_2_13.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/AR/2009_2010_AR115_1_2_13.PDF
AR115-1,"Celts, Vikings & Normans",Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AR/2008_2009_AR115_1_2_13.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Winter,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/AR/2013_2014_AR225_1_1_5.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR225_1_1_5.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/AR/2012_2013_AR225_1_1_5.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Autumn,2,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/AR/2013_2014_AR225_1_2_3.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/AR/2014_2015_AR225_1_2_3.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/AR/2010_2011_AR225_1_2_3.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/AR/2012_2013_AR225_1_2_3.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/AR/2014_2015_AR225_1_1_5.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/AR/2010_2011_AR225_1_1_5.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/AR/2011_2012_AR225_1_2_3.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/AR/2009_2010_AR225_1_2_3.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AR/2008_2009_AR225_1_2_13.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/AR/2011_2012_AR225_1_1_5.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/AR/2009_2010_AR225_1_1_5.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR225_1_2_3.PDF
AR225-1,Hunters And Farmers In Early Europe,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AR/2008_2009_AR225_1_1_5.PDF
AR234-1,The Archaeology Of The Celtic World,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR234_1_1_5.PDF
AR234-1,The Archaeology Of The Celtic World,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AR/2008_2009_AR234_1_2_13.PDF
AR234-1,The Archaeology Of The Celtic World,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR234_1_2_3.PDF
AR234-1,The Archaeology Of The Celtic World,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AR/2008_2009_AR234_1_1_5.PDF
AR236-1,Interpretation in Archaeology,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR236_1_2_3.PDF
AR237-1,Early Medieval Ireland 500-800,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR237_1_2_3.PDF
AR237-1,Early Medieval Ireland 500-800,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR237_1_1_2.PDF
AR239-1,Landscapes of Cult & Kingship:The ancient royal sites of Ireland,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR239_1_2_3.PDF
AR246-1,"Castles, Colonists & Crannogs 1100-1350",Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR246_1_2_3.PDF
AR329-1,The Archaeology Of The Medieval Irish Church,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR329_1_2_3.PDF
AR332-1,The Development Of The Castle In Medieval Europe,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR332_1_2_3.PDF
AR333-1,Interpretation in Archaeology 2,Paper 1 - Written,Autumn,2,2007,2008,
AR334-1,Ancient Civilisations: The Rise of Complex Societies,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR334_1_2_3.PDF
AR336-1,Europe in the Bronze Age,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AR/2008_2009_AR336_1_1_5.PDF
AR336-1,Europe in the Bronze Age,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AR/2008_2009_AR336_1_2_3.PDF
AR343-1,Public Archaeology,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR343_1_2_3.PDF
AR343-1,Public Archaeology,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AR/2008_2009_AR343_1_2_3.PDF
AR344-1,Debating Irish Prehistory,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/AR/2012_2013_AR344_1_1_5.PDF
AR344-1,Debating Irish Prehistory,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/AR/2012_2013_AR344_1_2_3.PDF
AR344-1,Debating Irish Prehistory,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/AR/2011_2012_AR344_1_2_3.PDF
AR344-1,Debating Irish Prehistory,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/AR/2010_2011_AR344_1_2_3.PDF
AR344-1,Debating Irish Prehistory,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AR/2008_2009_AR344_1_2_3.PDF
AR344-1,Debating Irish Prehistory,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR344_1_2_3.PDF
AR344-1,Debating Irish Prehistory,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/AR/2010_2011_AR344_1_1_2.PDF
AR344-1,Debating Irish Prehistory,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/AR/2011_2012_AR344_1_1_5.PDF
AR344-1,Debating Irish Prehistory,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AR/2008_2009_AR344_1_1_2.PDF
AR344-1,Debating Irish Prehistory,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AR/2007_2008_AR344_1_1_2.PDF
AR344-1,Debating Irish Prehistory,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/AR/2009_2010_AR344_1_2_3.PDF
AR344-1,Debating Irish Prehistory,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/AR/2009_2010_AR344_1_1_2.PDF
AR345-1,Gaelic & Colonial Society 1350-1650,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AR/2008_2009_AR345_1_2_3.PDF
AR345-1,Gaelic & Colonial Society 1350-1650,Paper 1 - Written,Autumn,2,2007,2008,
AR347-1,Palaeoecology - Reconstructing Past Environments,Paper 1 - Written,Autumn,2,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/AR/2013_2014_AR347_1_2_3.PDF
AR347-1,Palaeoecology - Reconstructing Past Environments,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/AR/2014_2015_AR347_1_2_3.PDF
AR347-1,Palaeoecology - Reconstructing Past Environments,Paper 1 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/AR/2014_2015_AR347_1_1_2.PDF
AR347-1,Palaeoecology - Reconstructing Past Environments,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/AR/2012_2013_AR347_1_2_3.PDF
AR347-1,Palaeoecology - Reconstructing Past Environments,Paper 1 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/AR/2013_2014_AR347_1_1_2.PDF
AR347-1,Palaeoecology - Reconstructing Past Environments,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/AR/2012_2013_AR347_1_1_2.PDF
AT101-1,Astronomy I,Paper 1 - Written,Autumn,2,2007,2008,
AT101-1,Astronomy I,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT101_1_1_2.PDF
AT101-1,Astronomy I,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AT/2008_2009_AT101_1_2_3.PDF
AT101-1,Astronomy I,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AT/2008_2009_AT101_1_1_2.PDF
AT201-1,Observational Astronomy,Paper 1 - Written,Autumn,2,2008,2009,
AT201-1,Observational Astronomy,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT201_1_1_2.PDF
AT201-1,Observational Astronomy,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT201_1_2_3.PDF
AT201-1,Observational Astronomy,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AT/2008_2009_AT201_1_1_2.PDF
AT202-1,Astrophysical Concepts,Paper 1 - Written,Autumn,2,2008,2009,
AT202-1,Astrophysical Concepts,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT202_1_2_3.PDF
AT202-1,Astrophysical Concepts,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AT/2008_2009_AT202_1_1_5.PDF
AT202-1,Astrophysical Concepts,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT202_1_1_5.PDF
AT301-1,Stellar Astronomy,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AT/2008_2009_AT301_1_2_3.PDF
AT301-1,Stellar Astronomy,Paper 1 - Written,Autumn,2,2007,2008,
AT301-1,Stellar Astronomy,Paper 1 - Written,Autumn,2,2009,2010,
AT301-1,Stellar Astronomy,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AT/2008_2009_AT301_1_1_2.PDF
AT301-1,Stellar Astronomy,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT301_1_1_2.PDF
AT301-1,Stellar Astronomy,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/AT/2009_2010_AT301_1_1_2.PDF
AT302-1,Computational Astronomy,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/AT/2009_2010_AT302_1_2_3.PDF
AT302-1,Computational Astronomy,Paper 1 - Written,Autumn,2,2007,2008,
AT302-1,Computational Astronomy,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AT/2008_2009_AT302_1_2_3.PDF
AT302-1,Computational Astronomy,Paper 1 - Written,Winter,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/AT/2009_2010_AT302_1_1_5.PDF
AT302-1,Computational Astronomy,Paper 1 - Written,Autumn,2,2010,2011,
AT302-1,Computational Astronomy,Paper 1 - Written,Winter,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AT/2008_2009_AT302_1_1_5.PDF
AT302-1,Computational Astronomy,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT302_1_1_5.PDF
AT302-1,Computational Astronomy,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/AT/2010_2011_AT302_1_1_5.PDF
AT401-1,High Energy Astrophysics,Paper 1 - Written,Autumn,2,2007,2008,
AT401-1,High Energy Astrophysics,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT401_1_1_2.PDF
AT402-1,Interstellar And Plasma Physics,Paper 1 - Written,Autumn,2,2007,2008,
AT402-1,Interstellar And Plasma Physics,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT402_1_1_2.PDF
AT404-1,Written Papers,Paper 1 - Written,Autumn,2,2007,2008,
AT404-1,Written Papers,Paper 1 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT404_1_1_5.PDF
AT404-2,Written Papers,Paper 2 - Written,Autumn,2,2007,2008,
AT404-2,Written Papers,Paper 2 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT404_2_1_5.PDF
AT404-3,Written Papers,Paper 3 - Written,Autumn,2,2007,2008,
AT404-3,Written Papers,Paper 3 - Written,Winter,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT404_3_1_5.PDF
AT404-4,Written Papers,Paper 4 - Written,Autumn,2,2007,2008,
AT404-4,Written Papers,Paper 4 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT404_4_1_2.PDF
AT404-5,Written Papers,Paper 5 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT404_5_2_3.PDF
AT404-5,Written Papers,Paper 5 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT404_5_1_2.PDF
AT404-6,Written Papers,Paper 6 - Written,Autumn,2,2007,2008,
AT404-6,Written Papers,Paper 6 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT404_6_1_2.PDF
AT404-7,Written Papers,Paper 7 - Written,Autumn,2,2007,2008,
AT404-7,Written Papers,Paper 7 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AT/2007_2008_AT404_7_1_2.PDF
AY100.1-1,Accounting,Paper 1 - Written,Summer,1,2009,2010,
AY100.1-1,Accounting,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/AY/2009_2010_AY100.1_1_2_3.PDF
AY102-1,Accounting,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/AY/2011_2012_AY102_1_2_3.PDF
AY102-1,Accounting,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/AY/2010_2011_AY102_1_2_3.PDF
AY102-1,Accounting,Paper 1 - Written,Autumn,2,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/AY/2009_2010_AY102_1_2_3.PDF
AY102-1,Accounting,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AY/2007_2008_AY102_1_2_3.PDF
AY102-1,Accounting,Paper 1 - Written,Autumn,2,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AY/2008_2009_AY102_1_2_3.PDF
AY102-1,Accounting,Paper 1 - Written,Summer,1,2011,2012,
AY102-1,Accounting,Paper 1 - Written,Summer,1,2009,2010,https://www.mis.nuigalway.ie/papers_public/2009_2010/AY/2009_2010_AY102_1_1_2.PDF
AY102-1,Accounting,Paper 1 - Written,Summer,1,2008,2009,https://www.mis.nuigalway.ie/papers_public/2008_2009/AY/2008_2009_AY102_1_1_2.PDF
AY102-1,Accounting,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/AY/2010_2011_AY102_1_1_2.PDF
AY102-1,Accounting,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AY/2007_2008_AY102_1_1_2.PDF
AY102.R-1,Accounting,Paper 1 - Written,Autumn,2,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AY/2007_2008_AY102.R_1_2_3.PDF
AY102.R-1,Accounting,Paper 1 - Written,Summer,1,2007,2008,https://www.mis.nuigalway.ie/papers_public/2007_2008/AY/2007_2008_AY102.R_1_1_2.PDF
AY104-1,Introduction to Financial Accounting,Paper 1 - Written,Winter,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/AY/2010_2011_AY104_1_1_5.PDF
AY104-1,Introduction to Financial Accounting,Paper 1 - Written,Autumn,2,2010,2011,
AY104-1,Introduction to Financial Accounting,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/AY/2011_2012_AY104_1_2_3.PDF
AY104-1,Introduction to Financial Accounting,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/AY/2012_2013_AY104_1_2_3.PDF
AY104-1,Introduction to Financial Accounting,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/AY/2014_2015_AY104_1_2_3.PDF
AY104-1,Introduction to Financial Accounting,Paper 1 - Written,Autumn,2,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/AY/2013_2014_AY104_1_2_3.PDF
AY104-1,Introduction to Financial Accounting,Paper 1 - Written,Winter,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/AY/2011_2012_AY104_1_1_5.PDF
AY104-1,Introduction to Financial Accounting,Paper 1 - Written,Winter,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/AY/2013_2014_AY104_1_1_5.PDF
AY104-1,Introduction to Financial Accounting,Paper 1 - Written,Winter,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/AY/2014_2015_AY104_1_1_5.PDF
AY104-1,Introduction to Financial Accounting,Paper 1 - Written,Summer,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/AY/2012_2013_AY104_1_1_2.PDF
AY105-1,Introduction to Management Accounting,Paper 1 - Written,Autumn,2,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/AY/2014_2015_AY105_1_2_3.PDF
AY105-1,Introduction to Management Accounting,Paper 1 - Written,Autumn,2,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/AY/2011_2012_AY105_1_2_3.PDF
AY105-1,Introduction to Management Accounting,Paper 1 - Written,Autumn,2,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/AY/2013_2014_AY105_1_2_3.PDF
AY105-1,Introduction to Management Accounting,Paper 1 - Written,Summer,1,2013,2014,https://www.mis.nuigalway.ie/papers_public/2013_2014/AY/2013_2014_AY105_1_1_2.PDF
AY105-1,Introduction to Management Accounting,Paper 1 - Written,Summer,1,2011,2012,https://www.mis.nuigalway.ie/papers_public/2011_2012/AY/2011_2012_AY105_1_1_2.PDF
AY105-1,Introduction to Management Accounting,Paper 1 - Written,Summer,1,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/AY/2010_2011_AY105_1_1_2.PDF
AY105-1,Introduction to Management Accounting,Paper 1 - Written,Autumn,2,2010,2011,https://www.mis.nuigalway.ie/papers_public/2010_2011/AY/2010_2011_AY105_1_2_3.PDF
AY105-1,Introduction to Management Accounting,Paper 1 - Written,Autumn,2,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/AY/2012_2013_AY105_1_2_3.PDF
AY105-1,Introduction to Management Accounting,Paper 1 - Written,Winter,1,2012,2013,https://www.mis.nuigalway.ie/papers_public/2012_2013/AY/2012_2013_AY105_1_1_5.PDF
AY105-1,Introduction to Management Accounting,Paper 1 - Written,Summer,1,2014,2015,https://www.mis.nuigalway.ie/papers_public/2014_2015/AY/2014_2015_AY105_1_1_2.PDF
